Security Code,Security Id,SECURITY_NAME,Status,Group,Face Value,ISIN No,Industry,Instrument
509550,GAMMONIND,GAMMON INDIA LTD,Suspended,Z ,2,INE259B01020,Construction & Engineering,Equity
532959,GAMMNINFRA,GAMMON INFRASTRUCTURE PROJECTS LTD,Active,B ,2,INE181G01025,Construction & Engineering,Equity
513108,GANDHITUBE,GANDHI SPECIAL TUBES LTD,Active,B ,5,INE524B01027,Iron & Steel Products,Equity
502856,GNDHISP,GANDHIDHAM SPINNING & MANUFACTURING COMPANY LTD,Delisted,P ,10,NA          ,Textiles,Equity
530237,GANDHHO,GANDHINAGAR HOTELS LTD,Delisted,Z ,10,INE853H01019,Hotels,Equity
511489,GANDLEA,GANDHINAGAR LEASING & FINANCE LTD,Delisted,ZP,10,INE202J01015,Finance (including NBFCs),Equity
500153,GANESHBE,GANESH BENZOPLAST LTD,Active,X ,1,INE388A01029,Commodity Chemicals,Equity
541703,GFIL,GANESH FILMS INDIA LTD,Active,M ,10,INE00WY01013,Specialty Retail,Equity
513448,GANFNDR,GANESH FOUNDRY & CASTINGS LTD,Suspended,P ,10,INE449U01019,Other Industrial Products,Equity
504397,GANHOLD,GANESH HOLDINGS LTD,Active,XT,10,INE932M01011,MiscCommercial Services,Equity
526367,GANESHHOUC,GANESH HOUSING CORPORATION LTD,Active,B ,10,INE460C01014,Realty,Equity
514167,GANECOS,GANESHA ECOSPHERE LTD,Active,B ,10,INE845D01014,MiscCommercial Services,Equity
531813,GANGAPA,GANGA PAPERS INDIA LTD,Active,XT,10,INE278O01015,Paper & Paper Products,Equity
539680,GANGAPHARM,GANGA PHARMACEUTICALS LTD,Active,M ,10,INE615T01017,Pharmaceuticals,Equity
523263,GANGAPP,GANGADHARAM APPLIANCES LTD,Delisted,Z ,10,NA          ,Houseware,Equity
540647,GANGESSEC,GANGES SECURITIES LTD,Active,B ,10,INE335W01016,Investment Companies,Equity
518093,GANGCEM,GANGOTRI CEMENT LTD,Delisted,P ,10,INE831P01018,Cement & Cement Products,Equity
530945,GISL,GANGOTRI IRON & STEEL COMPANY LTD,Suspended,Z ,5,INE437F01023,Iron & Steel/IntermProducts,Equity
521176,GANGOTRI,GANGOTRI TEXTILES LTD,Suspended,Z ,5,INE670B01028,Textiles,Equity
512443,GANONPRO,GANON PRODUCTS LTD,Active,XT,10,INE162L01017,CommTrading  & Distribution,Equity
539492,GARBIFIN,GARBI FINVEST LTD,Active,XT,10,INE721C01019,Finance (including NBFCs),Equity
542011,GRSE,GARDEN REACH SHIPBUILDERS & ENGINEERS LTD,Active,B ,10,INE382Z01011,Commercial Vehicles,Equity
500155,GARDENSILK,GARDEN SILK MILLS LTD,Active,T ,10,INE526A01016,Textiles,Equity
530615,GARGFUR,GARG FURNACE LTD,Active,XT,10,INE194E01015,Iron & Steel/IntermProducts,Equity
514306,GARLNIN,GARLON POLYFAB INDUSTRIES LTD,Suspended,P ,10,INE875E01019,CommTrading  & Distribution,Equity
539216,GARMNTMNTR,GARMENT MANTRA LIFESTYLE LTD,Active,M ,10,INE653S01010,Textiles,Equity
526727,GARNET,GARNET CONSTRUCTION LTD,Active,X ,10,INE797D01017,Construction & Engineering,Equity
512493,GARNETINT,GARNET INTERNATIONAL LTD,Active,X ,10,INE590B01010,Other Financial Services,Equity
530161,GARODCH,GARODIA CHEMICALS LTD,Active,P ,10,INE236P01010,CommTrading  & Distribution,Equity
509563,GARWAMAR,GARWARE MARINE INDUSTRIES LTD,Active,X ,10,INE925D01014,Textiles,Equity
500655,GARWARPOLY,GARWARE POLYESTER LTD,Active,X ,10,INE291A01017,Commodity Chemicals,Equity
514400,GARWSYN,GARWARE SYNTHETICS LTD,Active,X ,10,INE340D01016,CommTrading  & Distribution,Equity
509557,GARFIBRES,GARWARE TECHNICAL FIBRES LTD,Active,A ,10,INE276A01018,Textiles,Equity
532622,GDL,GATEWAY DISTRIPARKS LTD,Active,A ,10,INE852F01015,Transportation - Logistics,Equity
532345,GATI,GATI LTD,Active,B ,2,INE152B01027,Transportation - Logistics,Equity
539515,GMLM,GAURAV MERCANTILES LTD,Active,X ,10,INE641R01017,CommTrading  & Distribution,Equity
540613,GEL,GAUTAM EXIM LTD,Active,M ,10,INE721X01015,CommTrading  & Distribution,Equity
540936,GGL,GAUTAM GEMS LTD,Active,M ,10,INE063Z01017,CommTrading  & Distribution,Equity
524564,GAYATRIBI,GAYATRI BIOORGANICS LTD,Active,XT,10,INE052E01015,Commodity Chemicals,Equity
541546,GAYAHWS,GAYATRI HIGHWAYS LTD,Active,T ,2,INE287Z01012,Construction & Engineering,Equity
532767,GAYAPROJ,GAYATRI PROJECTS LTD,Active,B ,2,INE336H01023,Construction & Engineering,Equity
532183,GAYATRI,GAYATRI SUGARS LTD,Active,XT,10,INE622E01023,Sugar,Equity
512479,GYTRIPA,GAYATRI TISSUE & PAPERS LTD,Active,XT,10,INE661K01010,Realty,Equity
530195,GAZIFIN,GAZI FINANCIAL SERVICES & INVESTMENTS LTD,Delisted,P ,10,INE111L01014,MiscCommercial Services,Equity
533204,GBGLOBAL,GB GLOBAL LTD,Suspended,T ,10,INE087J01028,Textiles,Equity
531953,GCCL,GCCL CONSTRUCTION & REALITIES LTD,Suspended,X ,10,INE775C01015,Finance (including NBFCs),Equity
531375,GCCLINP,GCCL INFRASTRUCTURE & PROJECTS LTD,Suspended,P ,10,INE438F01013,MiscCommercial Services,Equity
538319,GCMCAPI,GCM CAPITAL ADVISORS LTD,Active,M ,10,INE191P01017,Other Financial Services,Equity
535917,GCMCOMM,GCM COMMODITY & DERIVATIVES LTD,Active,M ,10,INE200P01016,Other Financial Services,Equity
535431,GCMSECU,GCM SECURITIES LTD,Active,M ,1,INE168O01026,Other Financial Services,Equity
531601,GCVSERV,GCV SERVICES LTD,Delisted,XT,1,INE236B01036,MiscCommercial Services,Equity
530855,GDLLEAS,GDL LEASING & FINANCE LTD,Active,XT,10,INE545E01018,Finance (including NBFCs),Equity
531114,GDRMEDIA,GDR MEDIA LTD,Delisted,XD,10,INE946B01014,Finance (including NBFCs),Equity
504346,GDTRAGN,GDTRADING & AGENCIES LTD,Active,P ,10,INE713N01013,Other Financial Services,Equity
532309,GEPIL,GE POWER INDIA LTD,Active,A ,10,INE878A01011,Heavy Electrical Equipment,Equity
522275,GET&D,GE T&D INDIA LTD,Active,A ,2,INE200A01026,Electric Utilities,Equity
515097,GGGRAN,GEE GEE GRANITES LTD,Delisted,ZP,10,INE164F01015,Construction Materials,Equity
504028,GEE,GEE LTD,Active,X ,2,INE064H01021,Other Industrial Goods,Equity
532764,GEECEE,GEECEE VENTURES LTD,Active,B ,10,INE916G01016,Realty,Equity
530389,GEEFC,GEEFCEE FINANCE LTD,Suspended,Z ,10,INE632D01016,Investment Companies,Equity
539486,GEETANJ,GEETANJALI CREDIT AND CAPITAL LTD,Suspended,XT,10,INE263R01010,Finance (including NBFCs),Equity
530743,GEINDSYS,GEI INDUSTRIAL SYSTEMS LTD,Delisted,Z ,10,INE599B01011,Industrial Machinery,Equity
517504,GEMCABLE,GEM CABLES & CONDUCTORS LTD,Delisted,X ,10,INE582B01017,Other ElectEquip/ Prod,Equity
521133,GEMSPIN,GEM SPINNERS INDIA LTD,Active,P ,5,INE165F01020,Textiles,Equity
532318,GEMINI,GEMINI COMMUNICATION LTD,Suspended,Z ,1,INE878C01033,IT Networking Equipment,Equity
511652,GEMOIL,GEMMIA OILTECH (INDIA) LTD,Delisted,Z ,10,INE736I01014,Oil Equipment & Services,Equity
531137,GEMSI,GEMSTONE INVESTMENTS LTD,Active,X ,1,INE503D01027,MiscCommercial Services,Equity
504243,GENELEC,GENELEC LTD,Delisted,P ,10,NA          ,CommTrading  & Distribution,Equity
541999,GENERAAGRI,GENERA AGRI CORP LTD,Active,XT,10,INE993L01015,Other Agricultural Products,Equity
540755,GICRE,GENERAL INSURANCE CORPORATION OF INDIA,Active,A ,5,INE481Y01014,General Insurance,Equity
539407,GENCON,GENERIC ENGINEERING CONSTRUCTION & PROJECTS LTD,Active,X ,5,INE854S01022,Construction & Engineering,Equity
531592,GENPHARMA,GENERIC PHARMASEC LTD,Active,X ,1,INE861N01036,Specialty Chemicals,Equity
514336,GENESIS,GENESIS IBRC INDIA LTD,Active,XT,10,INE194N01016,Biotechnology,Equity
506109,GENESYS,GENESYS INTERNATIONAL CORPORATION LTD,Active,T ,5,INE727B01026,IT Software Products,Equity
531739,GENNEX,GENNEX LABORATORIES LTD,Active,X ,1,INE509C01026,Pharmaceuticals,Equity
539206,GVBL,GENOMIC VALLEY BIOTECH LTD,Active,XT,10,INE574D01010,Biotechnology,Equity
524011,GENOMICS,GENOMICS BIOTECH LTD,Delisted,XD,10,INE974A01018,Other Food Products,Equity
542851,GENSOL,GENSOL ENGINEERING LTD,Active,M ,10,INE06H201014,Consulting Services,Equity
519508,GENUINC,GENUINE COMMODITIES DEVELOPMENT COMPANY LTD,Delisted,P ,10,NA          ,Packaged Foods,Equity
531939,GENIUSCO,GENUS COMMU-TRADE LTD,Suspended,XT,10,INE577B01017,CommTrading  & Distribution,Equity
538961,GENUSPAPER,GENUS PAPER & BOARDS LTD,Active,B ,1,INE949P01018,Paper & Paper Products,Equity
530343,GENUSPOWER,GENUS POWER INFRASTRUCTURES LTD,Active,B ,1,INE955D01029,Other ElectEquip/ Prod,Equity
532425,GENUSPRIME,GENUS PRIME INFRA LTD,Active,X ,2,INE256D01014,Commodity Chemicals,Equity
503699,GEODESIC,GEODESIC LTD,Delisted,XT,2,INE371D01029,Internet Software & Services,Equity
532285,GEOJITFSL,GEOJIT FINANCIAL SERVICES LTD,Active,B ,1,INE007B01023,Other Financial Services,Equity
532312,GEOMETRIC,GEOMETRIC LTD,Delisted,B ,2,INE797A01021,IT Consulting & Software,Equity
531055,GFLFIN,GFL FINANCIALS INDIA LTD,Suspended,Z ,2,INE764K01038,MiscCommercial Services,Equity
500173,GFLLIMITED,GFL LTD,Active,B ,1,INE538A01037,Industrial Gases,Equity
531399,GGAUTO,GGAUTOMOTIVE GEARS LTD,Suspended,Z ,10,INE493B01017,Auto Parts & Equipment,Equity
505250,GGDANDE,G G DANDEKAR MACHINE WORKS LTD,Active,X ,1,INE631D01026,Industrial Machinery,Equity
531876,GHANS,GHANSHYAM STEEL WORKS LTD,Delisted,P ,10,INE993C01014,Iron & Steel Products,Equity
500171,GHCL,GHCL LTD,Active,A ,10,INE539A01019,Commodity Chemicals,Equity
539864,GHUSHINE,GHUSHINE FINTRRADE OCEAN LTD,Suspended,M ,10,INE009U01011,Textiles,Equity
533048,GISOLUTION,GI ENGINEERING SOLUTIONS LTD,Active,T ,10,INE065J01016,Construction & Engineering,Equity
542918,GIANLIFE,GIAN LIFE CARE LTD,Active,M ,10,INE063601012,Healthcare Services,Equity
511676,GICHSGFIN,GIC HOUSING FINANCE LTD,Active,A ,10,INE289B01019,Housing Finance ,Equity
538788,GILADAFINS,GILADA FINANCE & INVESTMENTS LTD,Active,X ,10,INE918C01011,Finance (including NBFCs),Equity
532716,GILLANDERS,GILLANDERS ARBUTHNOT & COMPANY LTD,Active,B ,10,INE047B01011,Diversified,Equity
507815,GILLETTE,GILLETTE INDIA LTD,Active,A ,10,INE322A01010,Personal Products,Equity
507711,GILTPKG,GILT PACK LTD,Delisted,P ,10,NA          ,Containers & Packaging,Equity
531744,GINISILK,GINI SILK MILLS LTD,Active,X ,10,INE548B01018,CommTrading  & Distribution,Equity
590025,GINNIFILA,GINNI FILAMENTS LTD,Active,B ,10,INE424C01010,Textiles,Equity
507506,GIRDSGA,GIRDHARILAL SUGAR & ALLIED INDUSTRIES LTD,Suspended,P ,10,INE310M01010,Sugar,Equity
532037,GIRIRAJ,GIRIRAJ PRINT PLAST LTD,Delisted,X ,10,INE855D01013,Fibres & Plastics,Equity
530875,GIRHOTE,GIRISH HOTELRESORTS & HEALTH FARM LTD,Delisted,P ,10,NA          ,Hotels,Equity
514252,GIRNFIB,GIRNAR FIBRES LTD,Delisted,P ,10,NA          ,Textiles,Equity
539013,GITARENEW,GITA RENEWABLE ENERGY LTD,Active,X ,10,INE776O01018,Electric Utilities,Equity
532715,GITANJALI,GITANJALI GEMS LTD,Suspended,Z ,10,INE346H01014,Other Apparels & Accessories,Equity
533212,GKB,GKB OPHTHALMICS LTD,Active,X ,10,INE265D01015,Healthcare Services,Equity
531758,GKCONS,GKCONSULTANTS LTD,Active,X ,10,INE131D01019,Finance (including NBFCs),Equity
531199,GLANCE,GLANCE FINANCE LTD,Active,X ,10,INE580D01017,Finance (including NBFCs),Equity
500676,GSKCONS,GLAXOSMITHKLINE CONSUMER HEALTHCARE LTD,Suspended,B ,10,INE264A01014,Packaged Foods,Equity
500660,GLAXO,GLAXOSMITHKLINE PHARMACEUTICALS LTD,Active,A ,10,INE159A01016,Pharmaceuticals,Equity
542477,GLEAM,GLEAM FABMAT LTD,Active,MT,10,INE03CM01014,CommTrading  & Distribution,Equity
513595,GLEITLAI,GLEITLAGER (INDIA) LTD,Delisted,XD,10,INE190C01017,Industrial Machinery,Equity
,,GLAND PHARMA LTD,Active,A ,1,INE935A01035,Pharmaceuticals,
532296,GLENMARK,GLENMARK PHARMACEUTICALS LTD,Active,A ,1,INE935A01035,Pharmaceuticals,Equity
513528,GLITTEKG,GLITTEK GRANITES LTD,Active,X ,5,INE741B01027,Construction Materials,Equity
530263,GLOBALCA,GLOBAL CAPITAL MARKETS LTD,Active,XT,10,INE062C01034,Finance (including NBFCs),Equity
531660,GLOBALFIL,GLOBAL FILMS & BROADCASTING LTD,Delisted,Z ,1,INE174D01027,Other Leisure Facilities,Equity
530553,GLOBALI,GLOBAL INDUSTRIES LTD,Delisted,P ,10,NA          ,Other Agricultural Products,Equity
523794,GLOBT,GLOBAL INFRASTRUCTURE & TECHNOLOGIES LTD,Delisted,Z ,10,INE943A01013,Realty,Equity
531463,GBLINFRA,GLOBAL INFRATECH & FINANCE LTD,Suspended,Z ,10,INE377M01035,MiscCommercial Services,Equity
531895,GLOKNIT,GLOBAL KNITFAB LTD,Suspended,P ,10,INE010901010,Textiles,Equity
531479,GLOBAL,GLOBAL LAND MASTERS CORPORATION LTD,Suspended,Z ,10,INE330B01011,Realty,Equity
501848,GLOBOFFS,GLOBAL OFFSHORE SERVICES LTD,Active,T ,10,INE446C01013,Shipping,Equity
530657,GLOBSEC,GLOBAL SECURITIES LTD,Suspended,XT,10,INE742K01018,CommTrading  & Distribution,Equity
531872,GLOBSYN,GLOBAL SYNTEX (BHILWARA) LTD,Delisted,P ,10,NA          ,CommTrading  & Distribution,Equity
532773,GLOBALVECT,GLOBAL VECTRA HELICORP LTD,Active,B ,10,INE792H01019,Airlines,Equity
540654,GSTL,GLOBALSPACE TECHNOLOGIES LTD,Active,T ,10,INE632W01016,IT Consulting & Software,Equity
540266,GLCL,GLOBE COMMERCIALS LTD,Active,XT,10,INE804Q01013,CommTrading  & Distribution,Equity
526025,GLOBUSCON,GLOBUS CONSTRUCTORS & DEVELOPERS LTD,Active,X ,10,INE064L01015,Textiles,Equity
531904,GLOBUSCOR,GLOBUS CORPORATION LTD,Suspended,XT,2,INE774B01028,CommTrading  & Distribution,Equity
,,G M BREWERIES LTD,Active,B ,10,INE615I01010,Breweries & Distilleries,
533104,GLOBUSSPR,GLOBUS SPIRITS LTD,Active,B ,10,INE615I01010,Breweries & Distilleries,Equity
532672,GLODYNE,GLODYNE TECHNOSERVE LTD,Delisted,Z ,6,INE932G01021,IT Consulting & Software,Equity
532857,GLORY,GLORY POLYFILMS LTD,Delisted,XT,10,INE408H01012,Containers & Packaging,Equity
542351,GLOSTERLTD,GLOSTER LTD,Active,X ,10,INE350Z01018,Jute & Jute Products,Equity
538595,GLOSTER,GLOSTER LTD,Delisted,X ,10,INE652C01016,Jute & Jute Products,Equity
590085,GLOSTER2,GLOSTER LTD,Delisted,B ,10,INE652C01016,Jute & Jute Products,Equity
507488,GMBREW,GMBREWERIES LTD,Active,B ,10,INE075D01018,Breweries & Distilleries,Equity
505255,GMM,GMM PFAUDLER LTD,Active,B ,2,INE541A01023,Industrial Machinery,Equity
532754,GMRINFRA,GMR INFRASTRUCTURE LTD,Active,A ,1,INE776C01039,Airport Services,Equity
509567,GOACARBON,GOA CARBON LTD,Active,B ,10,INE426D01013,Refineries/ Petro-Products,Equity
531477,GOAFRUT,GOA FRUIT SPECIALITIES LTD,Delisted,P ,10,NA          ,Non-alcoholic Beverages,Equity
542850,GOBLIN,GOBLIN INDIA LTD,Active,M ,10,INE492Z01018,Other Apparels & Accessories,Equity
506480,GOCLCORP,GOCL CORPORATION LTD,Active,B ,2,INE077F01035,Oil Marketing & Distribution,Equity
530317,GODAVARI,GODAVARI DRUGS LTD,Active,X ,10,INE362C01012,Pharmaceuticals,Equity
532734,GPIL,GODAWARI POWER & ISPAT LTD,Active,B ,10,INE177H01013,Iron & Steel/IntermProducts,Equity
500163,GODFRYPHLP,GODFREY PHILLIPS INDIA LTD,Active,A ,2,INE260B01028,Cigarettes-Tobacco Products,Equity
540743,GODREJAGRO,GODREJ AGROVET LTD,Active,A ,10,INE850D01014,Other Agricultural Products,Equity
532424,GODREJCP,GODREJ CONSUMER PRODUCTS LTD,Active,A ,1,INE102D01028,Personal Products,Equity
500164,GODREJIND,GODREJ INDUSTRIES LTD,Active,A ,1,INE233A01035,Commodity Chemicals,Equity
533150,GODREJPROP,GODREJ PROPERTIES LTD,Active,A ,5,INE484J01027,Realty,Equity
538787,GBFL,GOENKA BUSINESS & FINANCE LTD,Active,X ,10,INE997C01015,Finance (including NBFCs),Equity
533189,GOENKA,GOENKA DIAMOND & JEWELS LTD,Active,Z ,1,INE516K01024,Other Apparels & Accessories,Equity
531600,GOGIACAP,GOGIA CAPITAL SERVICES LTD,Active,XT,10,INE832C01014,Other Financial Services,Equity
532957,GOKAKTEX,GOKAK TEXTILES LTD,Active,X ,10,INE642I01014,Textiles,Equity
532630,GOKEX,GOKALDAS EXPORTS LTD,Active,B ,5,INE887G01027,Other Apparels & Accessories,Equity
539725,GOKULAGRO,GOKUL AGRO RESOURCES LTD,Active,B ,2,INE314T01025,Edible Oils,Equity
532980,GOKUL,GOKUL REFOILS AND SOLVENT LTD,Active,B ,2,INE020J01029,Edible Oils,Equity
532786,GTOFFSHORE,GOL OFFSHORE LTD,Delisted,XT,10,INE892H01017,Oil Equipment & Services,Equity
538542,GOLDCOINHF,GOLD COIN HEALTH FOODS LTD,Active,X ,10,INE634J01019,Packaged Foods,Equity
538180,GOLDLINE,GOLDLINE INTERNATIONAL FINVEST LTD,Active,Z ,1,INE204P01026,Investment Companies,Equity
531709,GOLDMUL,GOLD MULTIFAB LTD,Delisted,P ,10,NA          ,Textiles,Equity
501111,ZGOLDINV,GOLD ROCK INVESTMENTS LTD,Active,XT,10,INE598F01014,CommTrading  & Distribution,Equity
505576,GOLDCORP,GOLDCREST CORPORATION LTD,Active,X ,10,INE505D01014,Finance (including NBFCs),Equity
539853,GOLDENCAP,GOLDEN CAPITAL SERVICES LTD,Suspended,Z ,10,INE135D01010,Consulting Services,Equity
531928,GOLCA,GOLDEN CARPETS LTD,Active,X ,10,INE595D01015,Furniture-Furnishing-Paints,Equity
540062,GOLDENCREST,GOLDEN CREST EDUCATION & SERVICES LTD,Active,X ,10,INE222U01010,Education,Equity
509024,GOLDLEG,GOLDEN LEGAND LEASING & FINANCE LTD,Suspended,XT,10,INE088E01019,Finance (including NBFCs),Equity
500151,GOLDENTOBC,GOLDEN TOBACCO LTD,Active,B ,10,INE973A01010,Cigarettes-Tobacco Products,Equity
531992,GLDTORE,GOLDEN TOURIST RESORTS AND DEVELOPER LTD,Delisted,P ,10,NA          ,Realty,Equity
526729,GOLDIAM,GOLDIAM INTERNATIONAL LTD,Active,B ,10,INE025B01017,Other Apparels & Accessories,Equity
531439,GOLDTECH,GOLDSTONE TECHNOLOGIES LTD,Active,T ,10,INE805A01014,IT Consulting & Software,Equity
521230,GOLDTXT,GOLDWON TEXTILES LTD,Delisted,P ,10,NA          ,Textiles,Equity
531360,GOLECHA,GOLECHHA GLOBAL FINANCE LTD,Active,XT,10,INE427D01011,MiscCommercial Services,Equity
513309,GOLKONDA,GOLKONDA ALUMINIUM EXTRUSIONS LTD-$,Active,Z ,10,INE327C01031,Aluminium,Equity
523676,GOLKUNDIA,GOLKUNDA DIAMONDS & JEWELLERY LTD,Active,X ,10,INE798D01015,Other Apparels & Accessories,Equity
523802,GOMIND,GOM INDUSTRIES LTD,Delisted,XD,10,INE596D01013,Fibres & Plastics,Equity
504701,GONTER,GONTERMANN-PEIPERS (INDIA) LTD,Suspended,Z ,10,INE530A01026,Iron & Steel/IntermProducts,Equity
531997,GOVAI,GOOD VALUE IRRIGATION LTD,Suspended,Z ,10,INE164D01010,Industrial Machinery,Equity
500167,GOVMC,GOOD VALUE MARKETING COLTD,Delisted,Z ,10,INE532A01014,Fertilizers,Equity
530655,GOODLUCK,GOODLUCK INDIA LTD,Active,B ,2,INE127I01024,Iron & Steel Products,Equity
500166,GOODRICKE,GOODRICKE GROUP LTD,Active,X ,10,INE300A01016,Tea & Coffee,Equity
500168,GOODYEAR,GOODYEAR INDIA LTD,Active,B ,10,INE533A01012,Auto Tyres & Rubber Products,Equity
531913,GOPAIST,GOPAL IRON & STEELS CO(GUJARAT) LTD,Active,XT,10,INE641H01018,Iron & Steel Products,Equity
526717,GOPALA,GOPALA POLYPLAST LTD,Active,Z ,10,INE136C01036,Containers & Packaging,Equity
531419,GOPLEEIN,GOPLEE INFOTECH LTD,Suspended,XT,10,INE968B01018,Finance (including NBFCs),Equity
531608,GORANIN,GORANI INDUSTRIES LTD,Active,X ,10,INE792J01015,Houseware,Equity
522148,GORDONHE,GORDON HERBERT (INDIA) LTD,Delisted,XD,10,INE755C01017,Other ElectEquip/ Prod,Equity
531111,GOTHIPL,GOTHI PLASCON (INDIA) LTD,Active,P ,10,INE538G01018,Houseware,Equity
509586,ZGOVPOOX,GOVIND POY OXYGEN LTD,Suspended,P ,10,INE00ZH01011,Commodity Chemicals,Equity
509148,GOVINDRU,GOVIND RUBBER LTD,Active,Z ,10,INE011C01015,Auto Tyres & Rubber Products,Equity
530709,GOWRALE,GOWRA LEASING & FINANCE LTD,Active,XT,10,INE225G01012,Finance (including NBFCs),Equity
530663,GOYALASS,GOYAL ASSOCIATES LTD,Active,X ,1,INE912B01032,Other Financial Services,Equity
532543,GULFPETRO,GP PETROLEUMS LTD,Active,B ,5,INE586G01017,Oil Marketing & Distribution,Equity
533761,GPTINFRA,GPT INFRAPROJECTS LTD,Active,B ,10,INE390G01014,Construction & Engineering,Equity
517564,GRCABLE,GR CABLES LTD,Suspended,XT,10,INE769B01010,Telecom Cables,Equity
532909,GRABALALK,GRABAL ALOK IMPEX LTD,Delisted,B ,10,INE012D01011,Textiles,Equity
590009,GRABAL,GRABAL ALOK IMPEX LTD,Delisted,B ,10,INE012D01011,Textiles,Equity
590126,GRADIENTE,GRADIENTE INFOTAINMENT LTD,Suspended,XT,10,INE361K01017,Advertising & Media,Equity
504707,GRHMFRT-B,GRAHAM FIRTH STEEL PRODUCTS LTD,Delisted,P ,10,NA          ,Iron & Steel/IntermProducts,Equity
512614,GRANHPH,GRAN HEAL PHARMA LTD,Delisted,P ,10,NA          ,Pharmaceuticals,Equity
513343,GRANDFONRY,GRAND FOUNDRY LTD,Active,B ,4,INE534A01028,Iron & Steel Products,Equity
539235,GPL,GRANDEUR PRODUCTS LTD,Active,X ,10,INE545R01010,Other Agricultural Products,Equity
504369,GRANDMA,GRANDMA TRADING & AGENCIES LTD,Suspended,Z ,1,INE927M01029,CommTrading  & Distribution,Equity
532482,GRANULES,GRANULES INDIA LTD,Active,A ,1,INE101D01020,Pharmaceuticals,Equity
509440,BELLGRP,GRAPHIC CHARTS LTD,Delisted,P ,10,NA          ,CommPrinting/Stationery,Equity
509488,GRAPHITE,GRAPHITE INDIA LTD,Active,A ,2,INE371A01025,Other Industrial Goods,Equity
500300,GRASIM,GRASIM INDUSTRIES LTD,Active,A ,2,INE047A01021,Cement & Cement Products,Equity
526751,GRATEXI,GRATEX INDUSTRIES LTD,Active,XT,10,INE915E01013,Paper & Paper Products,Equity
505710,GRAUWEIL,GRAUER & WEIL (INDIA) LTD,Active,X ,1,INE266D01021,Commodity Chemicals,Equity
509546,GRAVISSHO,GRAVISS HOSPITALITY LTD,Active,X ,2,INE214F01026,Hotels,Equity
533282,GRAVITA,GRAVITA INDIA LTD,Active,B ,2,INE024L01027,Other Non-Ferrous Metals,Equity
532015,GRAVITY,GRAVITY (INDIA) LTD,Active,XT,10,INE995A01013,Textiles,Equity
500620,GESHIP,GREAT EASTERN SHIPPING COMPANY LTD,Active,A ,10,INE017A01032,Shipping,Equity
531504,GRWESIN,GREAT WESTERN INDUSTRIES LTD,Delisted,P ,10,NA          ,Other Agricultural Products,Equity
501455,GREAVESCOT,GREAVES COTTON LTD,Active,A ,2,INE224A01026,Industrial Machinery,Equity
531737,GREENCREST,GREENCREST FINANCIAL SERVICES LTD,Active,X ,1,INE414C01029,MiscCommercial Services,Equity
538979,GRNLAMIND,GREENLAM INDUSTRIES LTD,Active,B ,5,INE544R01013,Furniture-Furnishing-Paints,Equity
542857,GREENPANEL,GREENPANEL INDUSTRIES LTD,Active,B ,1,INE08ZM01014,Forest Products,Equity
526797,GREENPLY,GREENPLY INDUSTRIES LTD,Active,B ,1,INE461C01038,Forest Products,Equity
508918,GREYCELLS,GREYCELLS EDUCATION LTD,Active,X ,10,INE791H01011,Education,Equity
506076,GRINDWELL,GRINDWELL NORTON LTD,Active,A ,5,INE536A01023,Other Industrial Products,Equity
531449,GRMOVER,GRM OVERSEAS LTD,Active,XT,10,INE192H01012,Other Agricultural Products,Equity
539522,GROVY,GROVY INDIA LTD,Active,XT,10,INE343C01012,Real Estate Investment,Equity
509152,GRPLTD,GRP LTD,Active,B ,10,INE137I01015,Auto Tyres & Rubber Products,Equity
511288,GRUH,GRUH FINANCE LTD,Delisted,B ,2,INE580B01029,Housing Finance ,Equity
513321,GSALIND,GSAL (INDIA) LTD,Delisted,Z ,10,INE653F01017,Iron & Steel/IntermProducts,Equity
513059,GSAUTO,G S AUTO INTERNATIONAL LTD,Active,X ,5,INE736H01024,Auto Parts & Equipment,Equity
511543,GSBFIN,GSB FINANCE LTD,Active,X ,10,INE777C01011,Finance (including NBFCs),Equity
503738,GSLINDL,GSL (INDIA) LTD,Delisted,P ,10,NA          ,Textiles,Equity
530605,GSLNOVA,GSL NOVA PETROCHEMICALS LTD,Suspended,Z ,5,INE787A01022,Textiles,Equity
530469,GSLSEC,GSL SECURITIES LTD,Active,X ,10,INE721D01017,Finance (including NBFCs),Equity
532951,GSS,GSS INFOTECH LTD,Active,B ,10,INE871H01011,IT Consulting & Software,Equity
532080,GTCLM,GTCL MOBILE-COM TECHNOLOGY LTD,Delisted,Z ,10,INE037D01018,Telecom Cables,Equity
532139,GTEIT,G-TECH INFO-TRAINING LTD,Suspended,XT,1,INE634D01038,BPO/KPO,Equity
532775,GTLINFRA,GTL INFRASTRUCTURE LTD,Active,B ,10,INE221H01019,Telecom Equipment,Equity
